time_str,total_occupied_mean,total_occupied_std,total_occupied_min,total_occupied_max,utilization_percent_mean,utilization_percent_std,mc_occupied_mean,mc_occupied_std,car_occupied_mean,car_occupied_std,truck_occupied_mean,truck_occupied_std,is_full_mean
08:20,200.91,8.687730812281572,182,223,86.97402597402598,3.7609224295591255,140.0,0.0,52.01,8.208759795105312,8.9,1.500841514792702,1.0
08:30,205.62,9.048444254917161,187,231,89.01298701298701,3.9170754350290777,140.0,0.0,56.36,8.647437875936538,9.26,1.219537915471564,1.0
08:39,210.38,8.826933072973166,193,231,91.07359307359307,3.821183148473231,140.0,0.0,60.83,8.582405068958046,9.55,1.0286305498481019,1.0
08:50,214.81,8.403576679610948,194,231,92.991341991342,3.6379119825155666,140.0,0.0,65.06,8.21776838148394,9.75,0.7703468981143133,1.0
09:00,218.34,7.997752209467378,198,231,94.51948051948051,3.4622303937088263,140.0,0.0,68.5,7.861811547479423,9.84,0.6469821161252128,1.0
09:09,219.17,7.801909893083742,198,231,94.87878787878788,3.3774501701661204,140.0,0.0,69.31,7.707657218505492,9.86,0.5863773391242056,1.0
09:20,219.92,7.591435897766561,198,231,95.2034632034632,3.286335886479037,140.0,0.0,70.05,7.509421691542845,9.87,0.562372319964831,1.0
09:30,220.48,7.548469642211854,198,231,95.44588744588744,3.2677357758492898,140.0,0.0,70.6,7.475211560804674,9.88,0.5555959581268287,1.0
09:39,221.08,7.327380504007212,200,231,95.7056277056277,3.1720261922109176,140.0,0.0,71.19,7.2637122156315606,9.89,0.5485518124198397,1.0
09:50,221.58,7.172027593224936,201,231,95.92207792207792,3.104773849880922,140.0,0.0,71.69,7.106257023840954,9.89,0.5485518124198397,1.0
10:00,222.25,6.998376435093559,201,231,96.21212121212122,3.0296001883521897,140.0,0.0,72.35,6.924375040172917,9.9,0.5412294272573259,1.0
10:09,222.65,6.837766485121482,202,231,96.38528138528137,2.9600720714811524,140.0,0.0,72.75,6.76499456874516,9.9,0.5412294272573259,1.0
10:20,223.06,6.6527430356951145,203,231,96.56277056277057,2.879975340127761,140.0,0.0,73.12,6.6260581392443605,9.94,0.31204765240863047,1.0
10:30,223.33,6.625715131976395,203,231,96.67965367965367,2.868274948907531,140.0,0.0,73.39,6.5995025830311125,9.94,0.31204765240863047,1.0
10:39,223.68,6.51010093173786,203,231,96.83116883116884,2.8182255115748283,140.0,0.0,73.73,6.488303384404954,9.95,0.2611164839335467,1.0
10:50,224.11,6.468095749620797,203,231,97.01731601731602,2.800041450052294,140.0,0.0,74.15,6.453211556577035,9.96,0.19694638556693236,1.0
11:00,224.35,6.401349289585183,203,231,97.12121212121212,2.7711468786083038,140.0,0.0,74.39,6.384790956292587,9.96,0.19694638556693236,1.0
11:09,224.66,6.238071445048963,203,231,97.25541125541126,2.700463829025528,140.0,0.0,74.7,6.225558268747934,9.96,0.19694638556693236,1.0
11:20,224.89,6.128085699746237,204,231,97.35497835497836,2.6528509522710984,140.0,0.0,74.92,6.111224975982373,9.97,0.17144660799776515,1.0
11:30,225.1,6.049459446591871,204,231,97.44588744588744,2.618813613243232,140.0,0.0,75.13,6.032998483927433,9.97,0.17144660799776515,1.0
11:39,225.29,5.97350209447752,204,231,97.52813852813853,2.585931642630957,140.0,0.0,75.31,5.970795930226059,9.98,0.1407052941362896,1.0
11:50,225.52,5.916045635354408,204,231,97.62770562770564,2.5610587166036374,140.0,0.0,75.54,5.914235522718202,9.98,0.1407052941362896,1.0
12:00,226.05,5.5128408412917365,206,231,97.85714285714286,2.3865111867063797,140.0,0.0,76.06,5.508157403324448,9.99,0.09999999999999998,1.0
12:09,228.67,3.895231480005817,211,231,98.991341991342,1.686247393941912,140.0,0.0,78.68,3.8895872388839505,9.99,0.09999999999999998,1.0
12:20,230.28,2.3616464039677303,216,231,99.6883116883117,1.0223577506353825,140.0,0.0,80.29,2.362565802621625,9.99,0.09999999999999998,1.0
12:30,230.7,1.4106377954311866,220,231,99.87012987012987,0.6106657123078731,140.0,0.0,80.7,1.410637795431198,10.0,0.0,1.0
12:39,230.98,0.14070529413629065,230,231,99.991341991342,0.06091138274298165,140.0,0.0,80.98,0.14070529413628977,10.0,0.0,1.0
12:50,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
13:00,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
13:09,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
13:20,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
13:30,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
13:39,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
13:50,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:00,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:09,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:20,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:30,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:39,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:50,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
15:00,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
15:09,220.23,3.1999210848855273,210,227,95.33766233766234,1.3852472228941635,133.66,2.7199970291130535,77.11,2.0835818033648548,9.46,0.7709367252527501,0.61
15:20,210.78,4.879518108348098,199,221,91.24675324675326,2.112345501449393,128.06,3.741171425685224,73.7,2.886751345948129,9.02,0.9637888196533974,0.37
15:30,201.49,6.06446013818846,188,214,87.22510822510822,2.625307419129203,122.68,4.256616952321161,70.31,3.483568935051023,8.5,1.1503183573395337,0.22
15:39,191.92,6.814541789290005,175,207,83.08225108225108,2.950018090601735,117.3,4.825228314062278,66.56,3.962755902580214,8.06,1.3012814197295424,0.14
15:50,181.01,6.962373622885117,166,200,78.35930735930737,3.014014555361525,110.74,5.489420495256071,62.65,4.288521206828076,7.62,1.4687313291312738,0.1
16:00,170.32,7.080889061338973,156,189,73.73160173160173,3.065319939973581,104.24,5.848456586523017,58.94,4.196727922146639,7.14,1.5243478486344133,0.06
16:10,159.83,7.0811386974500925,145,177,69.19047619047619,3.0654280075541545,97.8,5.957763799862283,55.25,4.379416962255698,6.78,1.534650290832252,0.02
16:19,148.82,7.279943389723288,131,171,64.42424242424242,3.151490644901856,91.15,6.0073608047447795,51.39,4.545827257446708,6.28,1.6641192653451644,0.01
16:30,137.45,7.3103980187072715,113,160,59.502164502164504,3.164674466972845,84.33,6.058727739235509,47.36,4.770532443866176,5.76,1.7702365304493555,0.0
16:40,126.77,7.063714363283712,105,148,54.87878787878788,3.057885005750523,77.8,6.149648918286458,43.65,4.8873677615219036,5.32,1.8028036526757452,0.0
16:49,116.31,6.975708211393666,99,135,50.35064935064935,3.019787104499425,71.23,6.1032447074974785,40.15,4.757503377175719,4.93,1.736448250093427,0.0
17:00,105.4,7.323685113135574,91,124,45.62770562770563,3.1704264559028457,64.83,6.3166526744867815,36.15,4.759626078174671,4.42,1.6525462447112007,0.0
17:10,94.3,7.255092255537734,77,111,40.82251082251082,3.1407325781548634,57.89,6.048449170964189,32.39,4.471898789986061,4.02,1.588977181978547,0.0
17:19,81.68,7.412629135945674,61,97,35.35930735930736,3.2089303618812433,50.21,5.680544503706124,28.0,4.26401432711221,3.47,1.6234083113790398,0.0
17:30,69.31,7.168526890357444,52,86,30.004329004329005,3.103258394094132,42.58,5.664313236787355,23.74,4.130742100764742,2.99,1.5406610151608184,0.0
17:40,58.02,6.6332191249495125,43,72,25.11688311688312,2.8715234307140736,35.74,5.163234441606337,19.94,3.6399023185916524,2.34,1.4014422585466746,0.0
17:49,46.72,6.106926023339849,34,61,20.225108225108226,2.6436909191947384,28.62,4.547793337699531,16.27,3.4665938220784867,1.83,1.3710940849916138,0.0
18:00,34.9,5.437431063071655,23,49,15.108225108225108,2.353866261069982,21.23,3.943681815591398,12.31,3.054041865654712,1.36,1.1416804909581064,0.0
18:10,23.37,4.493890353029378,15,34,10.116883116883118,1.9454070792334968,14.01,3.295221517361899,8.52,2.720962396586245,0.84,0.8729376850727673,0.0
18:19,11.58,3.2881175726724217,6,24,5.012987012987013,1.4234275206374112,7.04,2.696499788820891,4.05,1.8167292177165675,0.49,0.6889459083603477,0.0
18:30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:40,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:49,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
