time_str,total_occupied_mean,total_occupied_std,total_occupied_min,total_occupied_max,utilization_percent_mean,utilization_percent_std,mc_occupied_mean,mc_occupied_std,car_occupied_mean,car_occupied_std,truck_occupied_mean,truck_occupied_std,is_full_mean
09:39,221.591,7.768401834809209,194,231,95.92683982683982,3.3629445172334216,140.0,0.0,71.748,7.718294375577296,9.843,0.6593828825392618,1.0
09:50,222.268,7.622616367119636,194,231,96.21991341991341,3.299833925160017,140.0,0.0,72.41,7.57794994212322,9.858,0.6230764192490544,1.0
10:00,222.876,7.443522689562383,194,231,96.48311688311688,3.222304194615756,140.0,0.0,73.009,7.400384090348595,9.867,0.5997254960985656,1.0
10:09,223.258,7.297306810508007,194,231,96.64848484848484,3.159007277276196,140.0,0.0,73.387,7.256851444868701,9.871,0.5938953710138779,1.0
10:20,223.648,7.147389815952478,195,231,96.81731601731602,3.094108145433969,140.0,0.0,73.769,7.113947374506446,9.879,0.5750562491528021,1.0
10:30,223.995,7.032526674775675,197,231,96.96753246753246,3.0443838418942373,140.0,0.0,74.107,6.99746493492575,9.888,0.5547646021185593,1.0
10:39,224.349,6.86704851849434,199,231,97.12077922077923,2.9727482764044773,140.0,0.0,74.454,6.834075547474483,9.895,0.5387627170334492,1.0
10:50,224.686,6.734148257408109,199,231,97.26666666666667,2.9152156958476696,140.0,0.0,74.788,6.701639200073959,9.898,0.5309217248124981,1.0
11:00,224.971,6.609375374635856,199,231,97.3900432900433,2.8612014608813237,140.0,0.0,75.063,6.580907182094227,9.908,0.4957638367022972,1.0
11:09,225.184,6.5169482593169805,199,231,97.48225108225108,2.821189722648044,140.0,0.0,75.272,6.488614499114439,9.912,0.47590175717524125,1.0
11:20,225.391,6.4273968626832465,201,231,97.57186147186147,2.7824228842784624,140.0,0.0,75.478,6.399098722825305,9.913,0.4750333216277111,1.0
11:30,225.605,6.31718939734134,201,231,97.66450216450217,2.73471402482309,140.0,0.0,75.69,6.290585940234139,9.915,0.46903624059873583,1.0
11:39,225.812,6.207188186706217,201,231,97.75411255411255,2.68709445311957,140.0,0.0,75.896,6.181536653243709,9.916,0.46168945965568353,1.0
11:50,226.035,6.08562320636184,201,231,97.85064935064936,2.6344689205029637,140.0,0.0,76.117,6.059705523458297,9.918,0.45769584385865403,1.0
12:00,226.482,5.852001531264487,202,231,98.04415584415584,2.53333399621839,140.0,0.0,76.56,5.827380059542909,9.922,0.445100116955853,1.0
12:09,228.715,4.269192078250989,206,231,99.01082251082252,1.8481350988099519,140.0,0.0,78.76,4.247639631894691,9.955,0.35651381754723366,1.0
12:20,229.994,2.7730224762258255,209,231,99.56450216450216,1.2004426304007896,140.0,0.0,80.016,2.7635812601371748,9.978,0.22708493469970123,1.0
12:30,230.597,1.7394299688738868,212,231,99.82554112554114,0.7529999865254952,140.0,0.0,80.611,1.733402343278586,9.986,0.17842599540379733,1.0
12:39,230.855,0.983332060873611,218,231,99.93722943722945,0.42568487483706147,140.0,0.0,80.863,0.9742587850156549,9.992,0.14126555120041095,1.0
12:50,230.953,0.47224359605400124,222,231,99.97965367965368,0.20443445716623299,140.0,0.0,80.96,0.45233240499062605,9.993,0.1377315140770987,1.0
13:00,230.989,0.17002325696182888,228,231,99.9952380952381,0.07360314154191686,140.0,0.0,80.992,0.14126555120041023,9.997,0.09486832980505136,1.0
13:09,230.996,0.09996996545960095,228,231,99.9982683982684,0.0432770413244992,140.0,0.0,80.999,0.0316227766016844,9.997,0.09486832980505136,1.0
13:20,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
13:30,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
13:39,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
13:50,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:00,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:09,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:20,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:30,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:39,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
14:50,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
15:00,231.0,0.0,231,231,100.0,0.0,140.0,0.0,81.0,0.0,10.0,0.0,1.0
15:09,220.901,3.258499166305977,210,231,95.62813852813854,1.4106056996995588,134.098,2.552040146414024,77.264,1.9667669338719753,9.539,0.680398370031808,0.641
15:20,211.174,4.571939044500338,197,224,91.41731601731601,1.9791943915585841,128.449,3.664536509277511,73.616,2.69959845751768,9.109,0.9132102457555719,0.395
15:30,201.307,5.485147020621954,181,221,87.14588744588745,2.3745225197497635,122.711,4.413043615686791,69.948,3.177954593035499,8.648,1.1069423297179128,0.24
15:39,191.455,6.329299727065798,170,210,82.88095238095238,2.7399565918033706,116.939,5.038716867186298,66.301,3.6223639409259354,8.215,1.2491338340367435,0.153
15:50,181.484,6.852788097169263,162,200,78.56450216450216,2.966574933839504,111.049,5.378059363982746,62.647,4.01204280728502,7.788,1.3434511010307975,0.094
16:00,171.433,7.239884455357487,151,194,74.21341991341991,3.13414911487337,105.015,5.773916618129593,59.048,4.176977752292097,7.37,1.4138950099279302,0.046
16:10,160.643,7.501588153506221,139,185,69.54242424242425,3.247440759093599,98.539,6.001708048505814,55.193,4.260974877525905,6.911,1.507764024094074,0.024
16:19,149.768,7.755147859217016,127,176,64.83463203463204,3.3572068654619125,91.98,6.153654805679916,51.356,4.4089344180541765,6.432,1.559425473630532,0.013
16:30,138.584,7.824459480767108,116,164,59.99307359307359,3.387211896435979,85.221,6.254380566952752,47.406,4.518803335351472,5.957,1.6136154296345704,0.004
16:40,127.739,7.95941148774401,100,151,55.2982683982684,3.445632678677058,78.544,6.435330409347878,43.691,4.5157403502538696,5.504,1.626846836868987,0.003
16:49,116.69,7.8631882674733,90,141,50.515151515151516,3.4039776049667956,71.82,6.366327837154644,39.833,4.592624870725145,5.037,1.6347181112666804,0.002
17:00,105.48,7.905193994589392,82,126,45.66233766233766,3.4221619024196452,65.065,6.422150653715543,35.866,4.493354452325591,4.549,1.6125133175261526,0.0
17:10,93.472,7.742296762534945,73,116,40.464069264069266,3.351643620144999,57.679,6.319485334653046,31.807,4.334343956994825,3.986,1.5748918325663774,0.0
17:19,81.437,7.431773830133847,60,106,35.25411255411255,3.2172181082830495,50.235,6.001482549569962,27.723,4.255629375472143,3.479,1.5355510141043551,0.0
17:30,69.369,7.132300379871054,49,93,30.02987012987013,3.0875759220220993,42.742,5.668471360743347,23.67,4.055557612406407,2.957,1.4843700193531097,0.0
17:40,57.645,6.701633150724298,40,78,24.954545454545453,2.90113989208844,35.5,5.325820534374431,19.667,3.8482359490966673,2.478,1.4005275711236387,0.0
17:49,46.083,6.085650839979739,27,66,19.94935064935065,2.6344808831081146,28.446,4.767999351700651,15.66,3.562736742041587,1.977,1.258592489670526,0.0
18:00,34.45,5.229038424303541,20,52,14.913419913419913,2.2636529975340007,21.205,4.096798598754737,11.749,3.135255783636931,1.496,1.1032684175671856,0.0
18:10,22.95,4.549967274849592,11,36,9.935064935064934,1.9696828029651905,14.139,3.529041390113345,7.843,2.664855052803519,0.968,0.9475620686128555,0.0
18:19,11.431,3.3232940410507297,2,24,4.948484848484848,1.4386554290262887,7.099,2.560420815950917,3.851,1.9800807356569377,0.481,0.6783060512033628,0.0
18:30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:40,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:49,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
